id,duplicate_of_id,parent_event_id,relevance,updated,title,labels,category,description,start,end,predicted_end,timezone,duration,country,lat,lon,geo,placekey,impact_patterns,venue_id,venue_name,venue_formatted_address,scope,rank,local_rank,aviation_rank,phq_attendance,state,cancelled,postponed,deleted_reason,first_seen,place_hierarchies,private,brand_safe
7EZFamYoNeuJQhFT5c,,,,2022-11-19T03:19:46Z,ANDREW BEES of Black Uhuru with Zivanai Masango,"concert,music",concerts,"Andrew Bees of Black Uhuru, King Hopeton, Zivanai Masango Doors: 7:00pm // Show: 8:00pm // Ages 21+.Jamaica House Live Presents: Grammy Award Winning Artist & Black Uhuru Frontman Andrew Bees! with Grammy Nominated Producer King Hopeton and Zimbabwean AfroPop star: Zivanai Masango & his band . ---For the past 26 years since 1996, Oneil Norman Beckford aka Andrew Bees, has been the frontman for the Grammy Award group, Black Uhuru. Born on May 17, 1972, in the notorious Waterhouse District, Andrew was exposed to and influenced by the best Reggae, R & B, and soul singers Jamaica had to offer. Do not miss this show! ---King Hopeton (Horace Campbell) was born March 25th on the beautiful island of St Ann, Jamaica West Indies. He started playing music at the age of 4 after watching an old woman on piano playing Come Back Charlie a classical piece. After she got up, he sat down and started playing the same piece of music as though he had played it before. When the lady came back and saw him playing, she immediately started to teach him and from that day all became history. His unique style is directly influenced by Classical music and Reggae roots where his work embodies elements of Jazz, Rhythm and Blues, Ska, Gospel, Alternative, Rock, Irish and Pop music. In addition to playing the piano, he also is multi-talented playing the Drums, Acoustic, Electric, Bass Guitar, and Organ.---- Zimbabwean AfroPop Maestro Zivanai Zi Masango welcomes his audience with his kind words, soulful vocals, and masterful guitar playing. Zis humble demeanor belies his heavyweight status on the African and American music scenes. Zi was recognized with two awards; Best Zimbabwean Musician in the US and Peoples Choice in the spring of 2021.",2022-12-02T04:00:00Z,2022-12-02T04:00:00Z,,America/Los_Angeles,0,US,45.523364,-122.6765629,"{""geometry"": {""coordinates"": [-122.6765629, 45.523364], ""type"": ""Point""}}",226-222@5xc-jv7-8vz,,79RRrifvEVyq7KJsKFBuLh,Star Theater Portland,"13 Northwest 6th Avenue
Portland, OR 97209
United States of America",locality,44,59,0,500,active,,,,2022-11-09T01:09:34Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
7C8cwqbkZJ9uJCNyRG,,,,2022-11-10T07:01:18Z,The Nightmare Before Christmas,"concert,music,performing-arts",performing-arts,Steps PDX Dance School presents an original works of The Nightmare Before Christmas,2022-12-10T03:30:00Z,2022-12-10T05:30:00Z,,America/Los_Angeles,7200,US,45.51325749999999,-122.6832318,"{""geometry"": {""coordinates"": [-122.6832318, 45.51325749999999], ""type"": ""Point""}}",zzy-224@5xc-jwv-45f,,,,,locality,42,57,,376,active,,,,2022-11-09T20:17:43Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
7GB97cdugNFAL9SL5s,,,,2022-11-18T01:03:58Z,Ponderosa New Year's Eve Party,"concert,music",concerts,,2023-01-01T05:00:00Z,2023-01-01T05:00:00Z,,America/Los_Angeles,0,US,45.5973192,-122.6686751,"{""geometry"": {""coordinates"": [-122.6686751, 45.5973192], ""type"": ""Point""}}",222-224@5xc-jwj-975,,32dDW2TPNbELwMkMnfFdSf7,Ponderosa Lounge,"10350 North Vancouver Way
Portland, OR 97217
United States of America",locality,43,64,0,422,active,,,,2022-11-10T03:59:01Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
H8isKJLmL4UTyF4ebQ,,,,2022-11-11T13:48:48Z,Jeffrey Silverstein with Dana Buoy,"concert,music",concerts,,2023-01-20T04:00:00Z,2023-01-20T04:00:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,39,56,0,277,active,,,,2022-11-10T18:15:23Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7FsfKvXzvQn7gwBBFB,,,,2022-11-11T00:41:18Z,Jeffrey Silverstein + Credit Electric,"concert,music",concerts,,2023-01-22T04:30:00Z,2023-01-22T04:30:00Z,,America/Los_Angeles,0,US,45.5226309,-122.6569033,"{""geometry"": {""coordinates"": [-122.6569033, 45.5226309], ""type"": ""Point""}}",228-223@5xc-jv7-hbk,,SKPCufCKqzGVsQTV6kYgwV,Doug Fir Lounge,"830 East Burnside Street
Portland, OR 97214
United States of America",locality,40,57,0,314,active,,,,2022-11-11T00:20:46Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
5bR5xm4LBQnN6Q57Wt,,,,2022-11-11T02:05:02Z,A Christmas with C.S. Lewis,"entertainment,performing-arts",performing-arts,,2022-12-17T22:00:00Z,2022-12-17T22:00:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,52,0,238,active,,,,2022-11-11T00:47:34Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
EZ3Qf46iqM2m6hRqEe,,,,2022-11-11T00:55:35Z,A Christmas with C.S. Lewis,"entertainment,performing-arts",performing-arts,,2022-12-17T03:30:00Z,2022-12-17T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,52,0,238,active,,,,2022-11-11T00:52:09Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
68dHWoPGNpVTU33MZ5,,,,2022-11-15T02:12:07Z,Kai Wachi w/ Hairitage,"concert,music",concerts,,2022-12-02T04:00:00Z,2022-12-02T04:00:00Z,,America/Los_Angeles,0,US,45.5205209,-122.663075,"{""geometry"": {""coordinates"": [-122.663075, 45.5205209], ""type"": ""Point""}}",227-222@5xc-jv7-gx5,,Tq6AbwbkgrPShyDmBTBd4k,45 East,"315 Southeast 3rd Avenue
Portland, OR 97214
United States of America",locality,39,55,,276,active,,,,2022-11-11T00:53:35Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
62UookUFi4L7gTAern,,,,2022-11-11T01:05:22Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-29T22:00:00Z,2023-01-29T22:00:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T00:54:52Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
75pSVhXCjeDfwwMYGs,,,,2022-11-11T01:57:23Z,A Christmas with C.S. Lewis,"entertainment,performing-arts",performing-arts,,2022-12-18T22:00:00Z,2022-12-18T22:00:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,52,0,238,active,,,,2022-11-11T00:56:32Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
49zCpUmVZEXAcx2M3S,,,,2022-11-14T18:18:52Z,Gunhild Carling,"concert,music",concerts,,2022-12-20T03:00:00Z,2022-12-20T03:00:00Z,,America/Los_Angeles,0,US,45.558948,-122.6347238,"{""geometry"": {""coordinates"": [-122.6347238, 45.558948], ""type"": ""Point""}}",zzw-223@5xc-jv3-tqf,,ymiWKG7C7RJbHPihu3yL8u,Alberta Rose Theatre,"3000 Northeast Alberta Street
Portland, OR 97211
United States of America",locality,40,59,0,314,active,,,,2022-11-11T00:59:10Z,"6295630>6255149>6252001>5744337>5742126>5710746,6295630>6255149>6252001>5744337>5742126>5746545",False,True
dHt7iqMiRrhWi89HXU,,,,2022-11-11T02:04:50Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-21T03:30:00Z,2023-01-21T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T00:59:57Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
CLfCZbTBDUNHnWratx,,,,2022-11-14T18:21:44Z,Grand Royale - Beastie Boys Tribute,"concert,music",concerts,,2023-01-15T04:00:00Z,2023-01-15T04:00:00Z,,America/Los_Angeles,0,US,45.518988,-122.6520524,"{""geometry"": {""coordinates"": [-122.6520524, 45.518988], ""type"": ""Point""}}",@5xc-jxm-hkf,,336daHL9aTzJADYiimww2zB,Revolution Hall,"110 1300 Southeast Stark Street
Portland, OR 97214
United States of America",locality,43,62,0,467,active,,,,2022-11-11T01:02:29Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7U2HsZBXw8RFhYWTYL,,,,2022-11-11T02:05:48Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-22T03:30:00Z,2023-01-22T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T01:02:38Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
8ohYWXpHjs4N8mvJm6,,,,2022-11-11T01:52:32Z,A Christmas with C.S. Lewis,"entertainment,performing-arts",performing-arts,,2022-12-18T03:30:00Z,2022-12-18T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,52,0,238,active,,,,2022-11-11T01:03:48Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
BufmenZaei2HxXUgft,,,,2022-11-14T18:21:30Z,Karla Bonoff,"concert,music",concerts,,2022-12-21T04:00:00Z,2022-12-21T04:00:00Z,,America/Los_Angeles,0,US,45.558948,-122.6347238,"{""geometry"": {""coordinates"": [-122.6347238, 45.558948], ""type"": ""Point""}}",zzw-223@5xc-jv3-tqf,,ymiWKG7C7RJbHPihu3yL8u,Alberta Rose Theatre,"3000 Northeast Alberta Street
Portland, OR 97211
United States of America",locality,34,53,0,158,active,,,,2022-11-11T01:09:18Z,"6295630>6255149>6252001>5744337>5742126>5710746,6295630>6255149>6252001>5744337>5742126>5746545",False,True
9qLNbTLEJgQzrKx6pk,,,,2022-11-11T02:04:00Z,San Holo w/ Eastghost,"concert,music",concerts,,2022-12-11T06:00:00Z,2022-12-11T06:00:00Z,,America/Los_Angeles,0,US,45.5205209,-122.663075,"{""geometry"": {""coordinates"": [-122.663075, 45.5205209], ""type"": ""Point""}}",227-222@5xc-jv7-gx5,,Tq6AbwbkgrPShyDmBTBd4k,45 East,"315 Southeast 3rd Avenue
Portland, OR 97214
United States of America",locality,38,55,,259,active,,,,2022-11-11T01:10:09Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7AFHU8Eh9TQZ5BTXgM,,,,2022-11-13T17:53:38Z,Moonlight Masquerade,"concert,music",concerts,,2023-01-01T03:00:00Z,2023-01-01T03:00:00Z,,America/Los_Angeles,0,US,45.60436,-122.6865976,"{""geometry"": {""coordinates"": [-122.6865976, 45.60436], ""type"": ""Point""}}",222-225@5xc-jwb-n3q,,VzSJf7AmdMLEdVBDU3ccGE,Portland Expo Center - OR,"2060 N. Marine Dr.
Portland, OR 97217
United States of America",locality,36,58,,207,active,,,,2022-11-11T01:10:22Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
A7dMiPxE9eWThF3qqq,,,,2022-11-11T01:38:16Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-29T03:30:00Z,2023-01-29T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T01:13:36Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
7mH8Lpa6F4kb9ZM4Xm,,,,2022-11-11T02:47:18Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-22T22:00:00Z,2023-01-22T22:00:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T01:29:23Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
EBmcUrqER7ZVAHWwhG,,,,2022-11-11T03:41:45Z,San Holo,"concert,music",concerts,,2022-12-10T06:00:00Z,2022-12-10T06:00:00Z,,America/Los_Angeles,0,US,45.5205209,-122.663075,"{""geometry"": {""coordinates"": [-122.663075, 45.5205209], ""type"": ""Point""}}",227-222@5xc-jv7-gx5,,Tq6AbwbkgrPShyDmBTBd4k,45 East,"315 Southeast 3rd Avenue
Portland, OR 97214
United States of America",locality,35,52,,183,active,,,,2022-11-11T01:29:23Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
6ktPSYNKz7bgNVG5Cv,,,,2022-11-11T02:36:28Z,A Christmas with C.S. Lewis,"entertainment,performing-arts",performing-arts,,2022-12-16T03:30:00Z,2022-12-16T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,52,0,238,active,,,,2022-11-11T02:13:34Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
3FrTqz3eRC8yfBYWNs,,,,2022-11-11T03:32:36Z,Cabaret,"entertainment,music,performing-arts",performing-arts,,2023-01-28T03:30:00Z,2023-01-28T03:30:00Z,,America/Los_Angeles,0,US,45.5166736,-122.6818652,"{""geometry"": {""coordinates"": [-122.6818652, 45.5166736], ""type"": ""Point""}}",22n@5xc-jwt-yy9,,8rQQRawcTSMT5HebDPC2ix,Dolores Winningstad Theatre,"1111 Southwest Broadway
Portland, OR 97205
United States of America",locality,38,53,0,254,active,,,,2022-11-11T02:13:35Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
JGSC7j9YhYNZGmJFGt,,,,2022-11-13T17:54:00Z,Moonlight Masquerade,"concert,music",concerts,,2022-12-31T03:00:00Z,2022-12-31T03:00:00Z,,America/Los_Angeles,0,US,45.60436,-122.6865976,"{""geometry"": {""coordinates"": [-122.6865976, 45.60436], ""type"": ""Point""}}",222-225@5xc-jwb-n3q,,VzSJf7AmdMLEdVBDU3ccGE,Portland Expo Center - OR,"2060 N. Marine Dr.
Portland, OR 97217
United States of America",locality,36,58,,207,active,,,,2022-11-11T02:15:06Z,"6295630>6255149>6252001>5744337>5742126>5726193,6295630>6255149>6252001>5744337>5742126>5746545",False,True
8sAJoRmLLdrTuSNxRj,,,,2022-11-13T00:53:28Z,The Lonesomes and Stars of Cascadia,"concert,music",concerts,,2022-12-04T04:00:00Z,2022-12-04T04:00:00Z,,America/Los_Angeles,0,US,45.540796,-122.675442,"{""geometry"": {""coordinates"": [-122.675442, 45.540796], ""type"": ""Point""}}",@5xc-jtz-575,,39cGbHZqTCcgx73cVbFqVCD,McMenamins White Eagle Saloon & Hotel,"Portland, OR 97227
United States of America",locality,36,54,0,200,active,,,,2022-11-13T00:52:54Z,"6295630>6255149>6252001>5744337>5742126>5733129,6295630>6255149>6252001>5744337>5742126>5746545",False,True
A6B7Z23hkyFKMDjyHH,,,,2022-11-13T00:57:24Z,Chance Hayden and Blue Wave Band,"concert,music",concerts,,2022-12-09T01:00:00Z,2022-12-09T01:00:00Z,,America/Los_Angeles,0,US,45.5206389,-122.6826822,"{""geometry"": {""coordinates"": [-122.6826822, 45.5206389], ""type"": ""Point""}}",@5xc-jv7-cyv,,XwESzTRjggcj7Ta5NXM4Lh,Sentinel,"Portland, OR 97205
United States of America",locality,40,52,,305,active,,,,2022-11-13T00:56:44Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
bsDBSU2g26hZaxWMKi,,,,2022-11-13T00:58:03Z,Raelyn Olson,"concert,music",concerts,,2022-12-08T18:00:00Z,2022-12-08T18:00:00Z,,America/Los_Angeles,0,US,45.5132256,-122.6774826,"{""geometry"": {""coordinates"": [-122.6774826, 45.5132256], ""type"": ""Point""}}",232@5xc-jwv-4y9,,,,,locality,40,55,,306,active,,,,2022-11-13T00:57:12Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
EPVUjKvxRh463eJYy3,,,,2022-11-13T01:03:39Z,Two Bit Brothers,"concert,music",concerts,,2022-12-12T04:00:00Z,2022-12-12T04:00:00Z,,America/Los_Angeles,0,US,45.4329789,-122.7559059,"{""geometry"": {""coordinates"": [-122.7559059, 45.4329789], ""type"": ""Point""}}",@5xc-kjq-4y9,,mMBAStckPRdnePhBT5veh8,Fido's Taphouse,"#110, 7700 SW Dartmouth St., Portland, Oregon, 97223, United States, US, OR",locality,34,57,,151,active,,,,2022-11-13T01:00:01Z,"6295630>6255149>6252001>5744337>5759333>5756758,6295630>6255149>6252001>5744337>5742126>5746545",False,True
4DPvVB4mVHQMeT9E8q,,,,2022-11-13T01:21:22Z,Two Bit Brothers,"concert,music",concerts,,2022-12-16T03:00:00Z,2022-12-16T03:00:00Z,,America/Los_Angeles,0,US,45.4719706893,-122.7722816635,"{""geometry"": {""coordinates"": [-122.7722816635, 45.4719706893], ""type"": ""Point""}}",224-222@5xc-kgw-2kz,,39rPpgETK73rqQiQpcYieri,Mandarin Palace,"9225 SW Allen Blvd
Southwest Portland
Portland, OR 97223",locality,34,57,,161,active,,,,2022-11-13T01:17:59Z,"6295630>6255149>6252001>5744337>5759333>5760561,6295630>6255149>6252001>5744337>5742126>5746545",False,True
7vspsiu3h2opBQBYvG,,,,2022-11-13T01:42:45Z,"Nefesh, Michelle Alany & The Mystics, and Michelle Alany","concert,music",concerts,,2022-12-31T02:00:00Z,2022-12-31T02:00:00Z,,America/Los_Angeles,0,US,45.5262527,-122.6346664,"{""geometry"": {""coordinates"": [-122.6346664, 45.5262527], ""type"": ""Point""}}",22q-222@5xc-jxm-4sq,,,,,locality,37,55,,225,active,,,,2022-11-13T01:40:27Z,"6295630>6255149>6252001>5744337>5742126>5736084,6295630>6255149>6252001>5744337>5742126>5746545",False,True
6jSgYWFT3BaA5g62V4,,,,2022-11-15T01:03:26Z,Mel Brown B3 Organ Group Christmas Show w/ Sean Holmes,"concert,music",concerts,"Notes on Seating: The Jack London provides two options for ticket purchasers: Reserved Seating and General Admission. Reserved Seating is purchased on a table-by-table basis in the central part of the venue and is only available for select shows. Both Tables AND General Admission seating is limited on a first come first serve basisEffective March 12, 2022 masks will no longer be required for patrons but will be strongly encouraged when not actively eating or drinking. Effective March 22, 2022 proof of vaccination or a negative COVID test will no longer be required for entry. These policy changes will be in effect until further notice. MEL BROWN -- An Oregon icon, has been labeled the Gentleman of Jazz, with a career spanning a half century. The city of Portland proclaimed June 22, 1989 Mel Brown Day in recognition of Mels achievements as a musician and educator, receiving the Governors Arts Award in 2002. Mel first made his mark as a Motown staff drummer, recording and touring with the Temptations, Smokey Robinson, and many others. He subsequently spent ten years working with Diana Ross and other pop acts before giving up the road in 1991 and returning home to his first love: jazz. Mel has been a fixture in Portland ever since, leading groups six nights a week at Jimmy Maks and other venues when he isnt backing jazz artists like Joey DeFrancesco and Benny Golson.divPortland, Oregon saxophonist David Evans has performed or recorded with Art Abrams, Bryant Allard, Bill Bachmann, Dan Balmer, Phil Baker, Dan Barrett, Ed Bennett, Mike Brothers, Mel Brown, Dave Captein, Retta Christie, Steve Christofferson, Linda Daiber, Lynn Darroch, Rob Davis, Sandy Dennison, Dan Faehnle, Dave Frishberg, Dan Gaynor, Anandi Gefroh, David Goldblatt, Jim Goodwin, Darrell Grant, Tom Grant, Dave Holo, Jeff Hudis, Chuck Israels, Carlton Jackson, Rebecca Kilgore, Nancy King, Storm Large, Joe La Barbera, B. T. Lafayette, Matt Lemmler, Casey MacGill, Bob Magnusson, Johnny Martin, Linda Michelet, Dave Mills, Joe Millward, Glen Moore, Shirley Nanette, Mia Nicholson, Andrew Oliver, Tony Pacini, Jason Palmer, Eddie Parente, Charlie Porter, Randy Porter, Travis Ranney, John Reitz, Jean Ronne, Jackie Ryan, Dan Schulte, Andre St. James, Scott Steed, Ron Steen, Todd Strait, Jay Thomas, Bobby Torres, Chris Tyle, Tom Wakeling, Jed Wilson, Mike Wofford, Lee Wuthenow, Martin Zarzar, Tall Jazz, the Portland Chamber Orchestra, Bridgetown Sextet, The Midnight Serenaders, The Djangophiles, Ocular Concern, Boy and Bean and many others.RENATO CARANTO -- described as one of Portlands most soulful jazz saxophonists by The Oregonian, Renato is one of the most versatile, accomplished, soulful saxophonists anywhere. Arriving from the Philippines in 81 with only his horn, Renato has built an enviable career in Portland. After gaining a foothold in the local scene, Renato became one of the most sought-after jazzmen in the NW and beyond. In recent years, hes toured with Grammy-winning jazz artist Esperanza Spalding and late country legend Merle Haggard. Talk about versatility! LOUIS KING LOUIE PAIN -- Portlands boss of the B-3 (The Oregonian) hails from San Francisco, where he played and recorded with a wide variety of top musicians: Tower of Power guitarist Bruce Conte, Santana saxophonist Jules Broussard, Edwin Hawkins vocalist Dorothy Morrison, and B.B. King saxophonist Bobby Forte.",2022-12-23T04:00:00Z,2022-12-23T04:00:00Z,,America/Los_Angeles,0,US,45.5194518,-122.6762911,"{""geometry"": {""coordinates"": [-122.6762911, 45.5194518], ""type"": ""Point""}}",zzw-224@5xc-jv7-ct9,,QafirYL7hhHQKkmLgFBLzH,The Jack London Revue,"529 Southwest 4th Avenue
Portland, OR 97204
United States of America",locality,37,53,0,220,active,,,,2022-11-14T01:08:05Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
DZ6iNGjQ9qHqdgydvZ,,,,2022-11-23T03:49:42Z,Undeath,"concert,music",concerts,,2022-12-08T04:00:00Z,2022-12-08T04:00:00Z,,America/Los_Angeles,0,US,45.5229642,-122.6737152,"{""geometry"": {""coordinates"": [-122.6737152, 45.5229642], ""type"": ""Point""}}",226-222@5xc-jv7-dvz,,qAKzzRGN9Xd3FbUpAaPEeV,Dante's,"350 West Burnside Street
Portland, OR 97209
United States of America",locality,38,53,0,250,active,,,,2022-11-14T18:08:16Z,6295630>6255149>6252001>5744337>5742126>5746545,False,True
n6kcFd3SK8Yqc8CMTZ,,,,2022-11-14T18:15:13Z,SIAMES,"concert,music",concerts,,2022-12-11T04:00:00Z,2022-12-11T04:00:00Z,,America/Los_Angeles,0,US,45.5620804,-122.6737594,"{""geometry"": {""coordinates"": [-122.6737594, 45.5620804], ""type"": ""Point""}}",22d-222@5xc-jv5-nnq,,33fzZrGNYbaPDW9DrvfAFtr,Polaris Hall,"635 N Killingsworth Ct
Portland, OR 97217
United States of America",locality,34,53,,162,active,,,,2022-11-14T18:09:35Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
8o36JqXYaKN7m2xNyV,,,,2022-11-14T18:17:53Z,Wicca Phase Springs Eternal,"concert,music",concerts,,2022-12-13T04:00:00Z,2022-12-13T04:00:00Z,,America/Los_Angeles,0,US,45.5265582,-122.6489965,"{""geometry"": {""coordinates"": [-122.6489965, 45.5265582], ""type"": ""Point""}}",225-223@5xc-jv9-35z,,TqmPDunmAJP2XpD9SpLSak,McMenamins Mission Theatre,"1624 NW Glison
Portland, OR 97209
United States of America",locality,44,62,0,480,active,,,,2022-11-14T18:09:59Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
DR9fRouSR6Npe6u8xe,,,,2022-11-14T18:20:49Z,Open Mike Eagle,"concert,music",concerts,,2022-12-19T04:00:00Z,2022-12-19T04:00:00Z,,America/Los_Angeles,0,US,45.5265582,-122.6489965,"{""geometry"": {""coordinates"": [-122.6489965, 45.5265582], ""type"": ""Point""}}",225-223@5xc-jv9-35z,,TqmPDunmAJP2XpD9SpLSak,McMenamins Mission Theatre,"1624 NW Glison
Portland, OR 97209
United States of America",locality,44,62,0,480,active,,,,2022-11-14T18:11:50Z,"6295630>6255149>6252001>5744337>5742126>5724937,6295630>6255149>6252001>5744337>5742126>5746545",False,True
GP2YTDeaCVLLeMX5HY,,,,2022-11-14T18:16:54Z,The Dolly Disco,"concert,music",concerts,,2022-12-31T05:00:00Z,2022-12-31T05:00:00Z,,America/Los_Angeles,0,US,45.5620804,-122.6737594,"{""geometry"": {""coordinates"": [-122.6737594, 45.5620804], ""type"": ""Point""}}",22d-222@5xc-jv5-nnq,,33fzZrGNYbaPDW9DrvfAFtr,Polaris Hall,"635 N Killingsworth Ct
Portland, OR 97217
United States of America",locality,34,53,,162,active,,,,2022-11-14T18:13:04Z,"6295630>6255149>6252001>5744337>5742126>5745705,6295630>6255149>6252001>5744337>5742126>5746545",False,True
